School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lutheran (Kansas City),-4.08,-1.27,-5.35,221,166,194
Dixon,-1.97,-3.47,-5.44,186,207,195
Roosevelt,-2.95,-2.5,-5.45,205,191,196
Smithton,-3.0,-2.56,-5.56,208,192,197
Ruskin,-2.69,-2.94,-5.62,199,203,198
Fulton,-3.25,-2.42,-5.67,209,190,199
Odessa,-2.82,-2.91,-5.73,202,202,200
Frontier STEM,-1.99,-3.92,-5.9,187,210,201
STEAM Academy,-2.85,-3.06,-5.91,203,205,202
Elsberry,-3.77,-2.17,-5.94,217,186,203
Warrensburg,-2.34,-3.61,-5.95,193,208,204
North County,-3.41,-2.57,-5.99,214,194,205
Sacred Heart,-3.4,-2.7,-6.1,213,197,206
Cristo Rey,-3.54,-2.84,-6.38,215,201,207
La Monte,-3.85,-2.56,-6.41,218,193,208
Crossroads College Preparatory,-2.23,-4.23,-6.47,190,215,209
Paseo Academy,-3.32,-3.24,-6.55,211,206,210
Lutheran North,-2.17,-4.39,-6.57,188,216,211
Mexico,-2.99,-4.12,-7.11,207,213,212
Raytown South,-3.28,-4.0,-7.28,210,211,213
Eugene,-3.7,-3.87,-7.57,216,209,214
Green Ridge with Cole Camp,-3.93,-4.18,-8.11,220,214,215
Cardinal Ritter,-1.77,-6.38,-8.15,175,221,216
Fatima,-3.4,-4.79,-8.19,212,217,217
Kennett,-4.45,-4.05,-8.5,223,212,218
Canton,-2.98,-5.66,-8.64,206,219,219
Dexter,-2.8,-5.86,-8.66,201,220,220
Bishop LeBlond,-2.92,-6.6,-9.53,204,222,221
Knob Noster,-4.64,-5.34,-9.97,224,218,222
Iberia,-4.16,-6.99,-11.16,222,224,223
Calvary Lutheran,-3.9,-8.2,-12.1,219,226,224
McCluer North,-6.05,-6.7,-12.75,225,223,225
Jennings,-8.65,-7.13,-15.78,226,225,226
